source,target,target_type,relation
山楂叶,活血化瘀,Efficacy,has_efficacy
山楂叶,理气通脉,Efficacy,has_efficacy
山楂叶,化浊降脂,Efficacy,has_efficacy
山楂叶,活血止痛药,Category,belongs_to
山楂叶,东北及内蒙古,Origin,produced_in
山楂叶,河北,Origin,produced_in
山楂叶,山西,Origin,produced_in
山楂叶,陕西,Origin,produced_in
山楂叶,山东,Origin,produced_in
山楂叶,江苏,Origin,produced_in
山楂叶,浙江,Origin,produced_in
山楂叶,河南,Origin,produced_in
山楂叶,湖北等地,Origin,produced_in
山楂叶,肘后方,Literature,cited_by
山楂叶,陕西中草药,Literature,cited_by
山楂叶,脾胃虚弱及孕妇慎服,Contraindication,has_contraindication
丝瓜络,通经活络,Efficacy,has_efficacy
丝瓜络,清热化痰,Efficacy,has_efficacy
丝瓜络,活血止痛药,Category,belongs_to
丝瓜络,医林纂要,Literature,cited_by
丝瓜络,陆川本草,Literature,cited_by
丝瓜络,四川中药志,Literature,cited_by
丝瓜络,山东中草药手册,Literature,cited_by
丝瓜络,本草用法研究,Literature,cited_by
丝瓜络,疮疡外用本草,Literature,cited_by
丝瓜络,本草再新,Literature,cited_by
丝瓜络,现代实用中药,Literature,cited_by
丝瓜络,安徽中草药,Literature,cited_by
丝瓜络,食物中药与便方,Literature,cited_by
丝瓜络,常见病验方选编,Literature,cited_by
丝瓜络,（鱼孚）溪单方选,Literature,cited_by
丝瓜络,分类草药性,Literature,cited_by
丝瓜络,脾胃虚寒者少用,Contraindication,has_contraindication
两面针,行气止痛,Efficacy,has_efficacy
两面针,活血化瘀,Efficacy,has_efficacy
两面针,解毒消肿,Efficacy,has_efficacy
两面针,祛风通络,Efficacy,has_efficacy
两面针,活血止痛药,Category,belongs_to
两面针,壮族民间用药选编,Literature,cited_by
两面针,福建药物志,Literature,cited_by
两面针,广西本草选编,Literature,cited_by
两面针,福建中草药处方,Literature,cited_by
两面针,福建中草药,Literature,cited_by
两面针,孕妇忌服忌与酸味食物同服,Contraindication,has_contraindication
忍冬藤,清热解毒,Efficacy,has_efficacy
忍冬藤,疏风通络,Efficacy,has_efficacy
忍冬藤,清热解毒药,Category,belongs_to
忍冬藤,华东,Origin,produced_in
忍冬藤,中南,Origin,produced_in
忍冬藤,西南及辽宁,Origin,produced_in
忍冬藤,河北,Origin,produced_in
忍冬藤,山西,Origin,produced_in
忍冬藤,陕西,Origin,produced_in
忍冬藤,甘肃等地,Origin,produced_in
忍冬藤,上海常用中草药,Literature,cited_by
忍冬藤,泉州本草,Literature,cited_by
忍冬藤,药性论,Literature,cited_by
忍冬藤,纲目,Literature,cited_by
忍冬藤,温病条例,Literature,cited_by
忍冬藤,滇南本草,Literature,cited_by
忍冬藤,乾坤生意秘韫,Literature,cited_by
忍冬藤,本草再新,Literature,cited_by
忍冬藤,证治要诀,Literature,cited_by
忍冬藤,余居士选奇方,Literature,cited_by
忍冬藤,圣惠方,Literature,cited_by
忍冬藤,南京民间药草,Literature,cited_by
忍冬藤,本草拾遗,Literature,cited_by
忍冬藤,山东中药,Literature,cited_by
忍冬藤,外科精要,Literature,cited_by
忍冬藤,常用中草药手册,Literature,cited_by
忍冬藤,局方,Literature,cited_by
忍冬藤,脾胃虚寒，泄泻不止者禁服,Contraindication,has_contraindication
松花粉,祛风益气,Efficacy,has_efficacy
松花粉,收湿,Efficacy,has_efficacy
松花粉,止血,Efficacy,has_efficacy
松花粉,收敛止血药,Category,belongs_to
松花粉,淮河流域,Origin,produced_in
松花粉,以及福建,Origin,produced_in
松花粉,广东,Origin,produced_in
松花粉,云南等地,Origin,produced_in
松花粉,湖北中草药志,Literature,cited_by
松花粉,四川中药志,Literature,cited_by
松花粉,鲜溪单方选,Literature,cited_by
松花粉,惠直堂经验方,Literature,cited_by
松花粉,本草从新,Literature,cited_by
松花粉,本草纲目,Literature,cited_by
松花粉,浙江药用植物志,Literature,cited_by
松花粉,广西本草选编,Literature,cited_by
松花粉,本草逢原,Literature,cited_by
松花粉,本草汇言,Literature,cited_by
松花粉,血虚、内热者慎服，多食发上焦热病,Contraindication,has_contraindication
西青果,清热生津,Efficacy,has_efficacy
西青果,利咽解毒,Efficacy,has_efficacy
西青果,清热解毒药,Category,belongs_to
西青果,广东,Origin,produced_in
西青果,海南,Origin,produced_in
西青果,广西,Origin,produced_in
西青果,云南等地,Origin,produced_in
西青果,高原中草药治疗手册,Literature,cited_by
西青果,饮片新参,Literature,cited_by
西青果,全国中草药汇编,Literature,cited_by
西青果,风火喉痛及中寒者忌用,Contraindication,has_contraindication
青果,清热利咽,Efficacy,has_efficacy
青果,生津解毒,Efficacy,has_efficacy
青果,清热解毒药,Category,belongs_to
青果,福建,Origin,produced_in
青果,台湾,Origin,produced_in
青果,广东,Origin,produced_in
青果,广西,Origin,produced_in
青果,云南,Origin,produced_in
青果,四川等地,Origin,produced_in
青果,四川中药志,Literature,cited_by
青果,滇南本草,Literature,cited_by
青果,随息居饮食谱,Literature,cited_by
青果,日华子本草,Literature,cited_by
青果,本草纲目,Literature,cited_by
青果,云南中草药选,Literature,cited_by
青果,王氏医案,Literature,cited_by
青果,云南中草药,Literature,cited_by
青果,本草汇言,Literature,cited_by
青果,味甘、性涩，表证初起者慎用,Contraindication,has_contraindication
白药子,清热解毒,Efficacy,has_efficacy
白药子,凉血止血,Efficacy,has_efficacy
白药子,散瘀消肿,Efficacy,has_efficacy
白药子,清热解毒药,Category,belongs_to
白药子,江苏,Origin,produced_in
白药子,安徽,Origin,produced_in
白药子,浙江,Origin,produced_in
白药子,江西,Origin,produced_in
白药子,福建,Origin,produced_in
白药子,台湾,Origin,produced_in
白药子,湖南,Origin,produced_in
白药子,广东,Origin,produced_in
白药子,广西,Origin,produced_in
白药子,贵州等地,Origin,produced_in
白药子,宣明论方,Literature,cited_by
白药子,药性论,Literature,cited_by
白药子,普济方,Literature,cited_by
白药子,日华子本草,Literature,cited_by
白药子,仁斋直指方,Literature,cited_by
白药子,饮片新参,Literature,cited_by
白药子,卫生易简方,Literature,cited_by
白药子,江西草药,Literature,cited_by
白药子,浙江民间常用草药,Literature,cited_by
白药子,卫生家宝方,Literature,cited_by
白药子,中药鉴别手册,Literature,cited_by
白药子,开宝本草,Literature,cited_by
白药子,常用中草药手册,Literature,cited_by
白药子,本草图经,Literature,cited_by
白药子,海上集验方,Literature,cited_by
白药子,湖南药物志,Literature,cited_by
白药子,湖南农村常用中草药手册,Literature,cited_by
白药子,纲目,Literature,cited_by
白药子,圣济总录,Literature,cited_by
白药子,植物名实图考,Literature,cited_by
白药子,圣惠方,Literature,cited_by
白药子,经验良方,Literature,cited_by
白药子,经验后方,Literature,cited_by
白药子,阴虚内热、脾虚、泄泻者禁服,Contraindication,has_contraindication
北豆根,清热解毒,Efficacy,has_efficacy
北豆根,祛风止痛,Efficacy,has_efficacy
北豆根,清热解毒药,Category,belongs_to
北豆根,黑龙江,Origin,produced_in
北豆根,吉林,Origin,produced_in
北豆根,辽宁,Origin,produced_in
北豆根,内蒙,Origin,produced_in
北豆根,河北,Origin,produced_in
北豆根,山东,Origin,produced_in
北豆根,江苏,Origin,produced_in
北豆根,浙江,Origin,produced_in
北豆根,安徽,Origin,produced_in
北豆根,江西,Origin,produced_in
北豆根,湖北,Origin,produced_in
北豆根,湖南,Origin,produced_in
北豆根,贵州,Origin,produced_in
北豆根,甘肃,Origin,produced_in
北豆根,宁夏,Origin,produced_in
北豆根,陕西,Origin,produced_in
北豆根,山西及河南,Origin,produced_in
北豆根,开宝本草,Literature,cited_by
北豆根,长白山植物药志,Literature,cited_by
北豆根,珍珠囊补遗药性赋,Literature,cited_by
北豆根,山东中药,Literature,cited_by
北豆根,吉林中草药,Literature,cited_by
北豆根,陕甘宁青中草药选,Literature,cited_by
北豆根,全国中草药汇编,Literature,cited_by
北豆根,本草经疏,Literature,cited_by
北豆根,本草求真,Literature,cited_by
北豆根,有小毒，脾虚便溏者禁服，孕妇及有肝病慎服,Contraindication,has_contraindication
山豆根,清热解毒,Efficacy,has_efficacy
山豆根,消肿利咽,Efficacy,has_efficacy
山豆根,清热解毒药,Category,belongs_to
山豆根,古今医统,Literature,cited_by
山豆根,实用抗癌手册,Literature,cited_by
山豆根,备急方,Literature,cited_by
山豆根,仁济直指方,Literature,cited_by
山豆根,开宝本草,Literature,cited_by
山豆根,外科集验方,Literature,cited_by
山豆根,长白山植物药志,Literature,cited_by
山豆根,本草骈比,Literature,cited_by
山豆根,本草图经,Literature,cited_by
山豆根,永类钤方,Literature,cited_by
山豆根,有毒，脾胃虚寒泄泻者忌服,Contraindication,has_contraindication
紫草茸,清热,Efficacy,has_efficacy
紫草茸,凉血,Efficacy,has_efficacy
紫草茸,解毒,Efficacy,has_efficacy
紫草茸,清热解毒药,Category,belongs_to
紫草茸,广东,Origin,produced_in
紫草茸,四川,Origin,produced_in
紫草茸,云南,Origin,produced_in
紫草茸,台湾等地,Origin,produced_in
紫草茸,中药志,Literature,cited_by
紫草茸,杨氏家藏方,Literature,cited_by
紫草茸,唐本草,Literature,cited_by
紫草茸,直指小儿方,Literature,cited_by
紫草茸,徐氏家传方,Literature,cited_by
紫草茸,卫生易简方,Literature,cited_by
紫草茸,海药本草,Literature,cited_by
紫草茸,本草汇言,Literature,cited_by
紫草茸,孕妇慎服,Contraindication,has_contraindication
臭灵丹草,清热解毒,Efficacy,has_efficacy
臭灵丹草,活血消肿,Efficacy,has_efficacy
臭灵丹草,清热解毒药,Category,belongs_to
臭灵丹草,中华临床医学研究杂志,Literature,cited_by
臭灵丹草,滇南本草,Literature,cited_by
臭灵丹草,云南思茅中草药选,Literature,cited_by
臭灵丹草,云南中草药,Literature,cited_by
臭灵丹草,中国民间疗法,Literature,cited_by
臭灵丹草,脾胃虚寒者慎用，孕妇禁用,Contraindication,has_contraindication
马勃,清肺利咽,Efficacy,has_efficacy
马勃,解毒止血,Efficacy,has_efficacy
马勃,清热解毒药,Category,belongs_to
马勃,我国东北,Origin,produced_in
马勃,西南,Origin,produced_in
马勃,西北各地,Origin,produced_in
马勃,袖珍方,Literature,cited_by
马勃,纲目,Literature,cited_by
马勃,圣济总录,Literature,cited_by
马勃,普济方,Literature,cited_by
马勃,摘玄方,Literature,cited_by
马勃,本草汇言,Literature,cited_by
马勃,圣惠方,Literature,cited_by
马勃,玉楸药解,Literature,cited_by
马勃,外科良方,Literature,cited_by
马勃,本草衍义,Literature,cited_by
马勃,别录,Literature,cited_by
马勃,风寒劳咳失音者忌用,Contraindication,has_contraindication
苦木,清热解毒,Efficacy,has_efficacy
苦木,祛湿,Efficacy,has_efficacy
苦木,清热解毒药,Category,belongs_to
苦木,圣济总录,Literature,cited_by
苦木,中草药通讯,Literature,cited_by
苦木,圣惠方,Literature,cited_by
苦木,小儿药证直诀,Literature,cited_by
苦木,浙江药用植物志,Literature,cited_by
苦木,广西本草选编,Literature,cited_by
苦木,太平惠民和剂局方,Literature,cited_by
苦木,有一定毒性，内服不宜过量孕妇慎服,Contraindication,has_contraindication
大青叶,清热解毒,Efficacy,has_efficacy
大青叶,凉血消斑,Efficacy,has_efficacy
大青叶,清热解毒药,Category,belongs_to
大青叶,全国各地均有栽培,Origin,produced_in
大青叶,湖北中草药志,Literature,cited_by
大青叶,泉州本草,Literature,cited_by
大青叶,子母秘录,Literature,cited_by
大青叶,全国中草药汇编,Literature,cited_by
大青叶,本草汇言,Literature,cited_by
大青叶,补缺肘后方,Literature,cited_by
大青叶,别录,Literature,cited_by
大青叶,千金方,Literature,cited_by
大青叶,江西草药,Literature,cited_by
大青叶,卫生易简方,Literature,cited_by
大青叶,本草正,Literature,cited_by
大青叶,梅师集验方,Literature,cited_by
大青叶,山东中草药手册,Literature,cited_by
大青叶,中医大宝库,Literature,cited_by
大青叶,常用中草药手册,Literature,cited_by
大青叶,方脉正宗,Literature,cited_by
大青叶,纲目,Literature,cited_by
大青叶,圣济总录,Literature,cited_by
大青叶,圣惠方,Literature,cited_by
大青叶,脾胃虚寒、非心胃热毒、虚作泻者忌服,Contraindication,has_contraindication
大蓟,凉血止血药,Category,belongs_to
大蓟,河北,Origin,produced_in
大蓟,山东,Origin,produced_in
大蓟,江苏,Origin,produced_in
大蓟,安徽等地,Origin,produced_in
大蓟,药性论,Literature,cited_by
大蓟,滇南本草,Literature,cited_by
大蓟,全展选编·五官科,Literature,cited_by
大蓟,中草药新医疗法资料选编,Literature,cited_by
大蓟,圣惠方,Literature,cited_by
大蓟,福建民间草药,Literature,cited_by
大蓟,闽东本草,Literature,cited_by
大蓟,本草汇言,Literature,cited_by
大蓟,寒出血、脾胃虚寒者禁服,Contraindication,has_contraindication
木棉花,清热利湿,Efficacy,has_efficacy
木棉花,解毒止血,Efficacy,has_efficacy
木棉花,清热解毒药,Category,belongs_to
木棉花,广东,Origin,produced_in
木棉花,广西,Origin,produced_in
木棉花,福建,Origin,produced_in
木棉花,台湾等地,Origin,produced_in
木棉花,岭南采药录,Literature,cited_by
木棉花,贵州草药,Literature,cited_by
木棉花,纲目,Literature,cited_by
木棉花,四川中药志,Literature,cited_by
木棉花,开宝本草,Literature,cited_by
木棉花,日华子本草,Literature,cited_by
木棉花,南宁市药物志,Literature,cited_by
木棉花,福建药物志,Literature,cited_by
木棉花,海药本草,Literature,cited_by
木棉花,木棉花祛湿清热；阴虚津亏或虚寒体质的人不宜服用,Contraindication,has_contraindication
山银花,清热解毒,Efficacy,has_efficacy
山银花,凉散风热,Efficacy,has_efficacy
山银花,清热解毒药,Category,belongs_to
山银花,广东,Origin,produced_in
山银花,广西,Origin,produced_in
山银花,云南等地,Origin,produced_in
山银花,外科十法,Literature,cited_by
山银花,单方验方新医疗法选编,Literature,cited_by
山银花,医学心悟,Literature,cited_by
山银花,竹林女科,Literature,cited_by
山银花,惠直堂经验方,Literature,cited_by
山银花,洞天奥旨,Literature,cited_by
山银花,江西草药,Literature,cited_by
山银花,济阴纲目,Literature,cited_by
山银花,卫生宝鉴,Literature,cited_by
山银花,中级医刊,Literature,cited_by
山银花,温病条辨,Literature,cited_by
山银花,脾胃虚寒及疮疡属阴证者慎服,Contraindication,has_contraindication
金银花,清热解毒,Efficacy,has_efficacy
金银花,凉散风热,Efficacy,has_efficacy
金银花,清热解毒药,Category,belongs_to
金银花,华东,Origin,produced_in
金银花,中南,Origin,produced_in
金银花,西南及辽宁,Origin,produced_in
金银花,河北,Origin,produced_in
金银花,山西,Origin,produced_in
金银花,陕西,Origin,produced_in
金银花,湖北,Origin,produced_in
金银花,甘肃等地,Origin,produced_in
金银花,济阴纲目,Literature,cited_by
金银花,活法机要,Literature,cited_by
金银花,温病条例,Literature,cited_by
金银花,惠直堂经验方,Literature,cited_by
金银花,医学心悟,Literature,cited_by
金银花,竹林女科,Literature,cited_by
金银花,洞天奥旨,Literature,cited_by
金银花,江西草药,Literature,cited_by
金银花,积善堂经验方,Literature,cited_by
金银花,温病条辨,Literature,cited_by
金银花,脾胃虚寒、疮疡阴证者慎服,Contraindication,has_contraindication
熊胆,清热解毒、清肝明目,Efficacy,has_efficacy
熊胆,清热解毒药,Category,belongs_to
熊胆,我国东北,Origin,produced_in
熊胆,华北,Origin,produced_in
熊胆,南至华南,Origin,produced_in
熊胆,广西药用动物,Literature,cited_by
熊胆,本草求原,Literature,cited_by
熊胆,药性论,Literature,cited_by
熊胆,千金方,Literature,cited_by
熊胆,纲目,Literature,cited_by
熊胆,外台,Literature,cited_by
熊胆,小儿卫生总微论方,Literature,cited_by
熊胆,唐本草,Literature,cited_by
熊胆,食疗本草,Literature,cited_by
熊胆,日华子本草,Literature,cited_by
熊胆,圣惠方,Literature,cited_by
